text,label,all_labels
"Ni skulle ha som på biltvätten. Stora borstar som snurrar, som borstar getterna innan de går in. Lite Kalle Anka över det men en idé 😊😉 hitte på, hitte på",neu,"N/A,neu,neu"
@namn ja tur och lyckos dig 😊 @namn,neu,"neu,pos,neu"
@namn älskling💕,pos,"pos,pos"
håller med det är snyggt 😊,pos,"pos,pos"
RT @namn: Har skötsamma och extremt lugna kompisar som jag skulle vilja se supa sig dyngraka 😂,pos,"pos,pos"
HAHA asså Lucas skratt är så roligt😂❤️,pos,"pos,pos"
"Kan inte va sjuk för vill inte missa nåt i skolan, så illa är det😨",neg,"neg,neg"
"@namn Du gör ett GRYMT jobb i filmen, såg den idag!👍",pos,"pos,pos"
Det blev ju lite snyggt😋,pos,"pos,pos"
Kan du rensa smink? PS jag älskar din kanal ❤❤,pos,"pos,pos"
@namn och utan ögonbrynspenna 🙊 #intelättnärdetärsvårt,neu,"neu,N/A,neu"
Sjukt kul med en sån här video ❤❤,pos,"pos,pos"
"@namn  Nä, förstår det 😔",neg,"neg,neg"
#TeamJonna! Det blev skitsnyggt! 😄,pos,"pos,pos"
Hur fan kan team Jonna få mer likes 😥😥😥,neg,"neg,neg"
RT @namn: Rip Klas Ingesson 🌹 #Legend #FuckCancer http://t.co/C9scwiwePl,neg,"neg,neg"
"Sjukt bra innehåll, men gör längre videos i framtiden när ni besöker sånna här ställen!🤩",pos,"pos,pos"
Jag måste säga att JÄVLAR vad snygg du är Therese!!❤️,pos,"pos,pos"
HAHAHAHAH ja döööör för giggo😂😂😂😂,pos,"pos,pos"
King👑,pos,"pos,pos"
"@namn Hehe! Jo, vi har redan en sån (både bryggare och Marcus-kopia)... Men ville ha med skummad mjölk! 😢😩😭",neu,"neu,neg,neu"
"Tack Giggo du gjorde verkligen min dag.4,08 in i videon🤣",pos,"pos,pos"
Alltså giggo och lunabelle så underbara ❤❤❤❤ och jag fick ett skratt av giggo,pos,"pos,pos"
sååå mysig video!!! 😍,pos,"pos,pos"
"@namn bästa jag sett. Affärsidé, Timos retrofilter. Allt ser ut som för 50 år sedan. Kämpa, masjävel 😁",pos,"pos,pos"
Såg klippet på eran instagram story😭 Dog av garv i 20min😂😂💀💀,pos,"pos,pos"
Vintern '19 blir något alldeles extra att se fram emot Alpina VM på bästa stället Åre &amp; skidskytte VM i Östersund @namn @namn 🎿,pos,"pos,pos"
@namn lägg aaaav vad mysigt! ✨,pos,"pos,pos"
SUPER BRA REDIGERING OCH VILL SE MER MER AV DETTA ❤️,pos,"pos,pos"
Hemskt att man ens kan göra så mot någon bara för att den har en anan religion . 🤮🤮🤮,neg,"neg,neg"
"Ååå jäklar vad bra det vart, vilket underbart projekt. Å Lisett  var med ❤️",pos,"pos,pos"
Asså din föra fortnite video som du gjorde ass bra video👍👏👍👍👍tumma upp för starkare kaffe!!!,pos,"pos,pos"
@namn  Solen skiner alltid på mig 😋😎,pos,"pos,pos"
så fint av dig att göra en hälsning till Saga hoppas hon har sett den eller kommer göra det ❤,pos,"pos,pos"
Snart är det bokmässan 👯💃,pos,"neu,pos,pos"
#teamjockiboi fast endå jätte roligt prank❤❤❤❤❤ Ni är bäst!,pos,"pos,pos"
"Tänk Vilma och felix som bästa vänner, hahah man skulle aldrig ha tråkigt 😂😂",pos,"neu,pos,pos"
Mer a😂,pos,"pos,pos"
du är bäst du är legendaris och och underbar vi alla älskar dig du är bäst❤❤❤❤❤❤❤❤❤,pos,"pos,pos"
"Musiken i början, det är något med den som alltid får mig att bli rörd 💓",pos,"pos,pos"
Köp en rasp till getterna det e nog lättare 💕,neu,"pos,neu,neu"
Tack Craig David för allt du skapat 🙏🎶,pos,"pos,pos"
@namn omg ja! Det känns overkligt! ❤️,pos,"pos,pos"
"Argh, misstaget konferenskaffemaraton! Kan nu inte sova! 
Räknar fårskallar på twitter 😏
💤",neg,"neg,neu,neg"
RIP😭,neg,"N/A,neg,neg"
@namn Åhhh tack så jätte jätte mycket❤️,pos,"pos,pos"
Jag fick ont magen av den här videon 😟🙏,neg,"neg,neg"
Vila i frid John. Du var så otroligt modig ❤,pos,"pos,pos"
@namn ja! Åh tack💗,pos,"pos,pos"
JAG ÄLSKAR DIG TES 😘❤,pos,"pos,pos"
"Hittills hemliga Iphon-trix avslöjas på #rixfm 
Och såklart bjuds det på bäst musik just nu! 
 Välkommen / eftermiddag med Niclas 👍",neu,"N/A,neu,neu"
WIHO DEN DÄR KILLEN VA EJ SMITTAD AV EBOLA🎈🎈🎈,pos,"pos,pos"
@namn Procentuellt så lär gymnastiktiden öka mer än lönen så de kommer få jobba mer för pengarna än idag. ☺,neu,"neu,neu"
Mina ungerska kusiner dog där🇧🇬🙏😭,neg,"neg,neg"
"Tillbaks till ""storstan"" efter en sk 10p eftermiddag i Ljugarn! 😎 @ Ljugarns Strandcafé &amp; Restaurang http://t.co/X3sMmMP6SY",neu,"neu,neu"
Du är så underbar person och gör mina dagar bättre❤️,pos,"pos,pos"
@namn Taack så mycket David!! Uppskattas 😊😊,pos,"pos,pos"
Jag tyckte ändå det var snyggt!😄❤,pos,"pos,pos"
@namn haha tänkte d.. Benen orkar liksom inte.. 😂,neu,"neu,neu"
SKA LÄSA VÄRLDENS BÄSTA FANFIC NU!!!😭😭 FALLEN OH MY GOD,pos,"pos,pos"
@namn men åh❤️,pos,"pos,pos"
"RT @namn: Att ha en syster som bästa vän.
Ovärderligt. 💜 @namn",pos,"pos,pos"
Mycket bra respekt!! 💪 🤧🥺,pos,"pos,pos"
"Nackskott på förövarna. Rip john, en sann hjälte. ❤️",neg,"neg,neg"
Lokal gillar nog inte Anjo så mycket 😆,pos,"pos,pos"
"Älskar stenar, dom kan verkligen stärka upp när man behöver. Har du sötaste djuren eller. Älskade att se när ni borstade getterna å härligt att se dig å Oscar göra saker tillsammans. När misse kissen tassade över byrån å sprang iväg när Oskar sjöng va vloggens bästa 😁❤",pos,"N/A,pos,pos"
Zoofie Ljung är min släkting😂,neu,"neu,neu"
"Så fina ni är, så snygga bilder på er och hundarna 😊❤",pos,"pos,pos"
Dags för samhälle 😒✌️,neg,"neu,neg,neg"
"Finaste Helen❤️ underbart med pulkaåk och badhus så nära👍 
Era djur ger sån kärlek till alla er och mig 🫶
Hade varit en dröm om även du la ut videos jämt på onsdagar som Mimi onsdag o söndag 🙏 så får njuta nu om det kommer nått extra från dig ❤️
Må så gott fina ni❤️",pos,"pos,pos"
@namn yeah.... Housepodden och EDM räddar mig 😂👍❤️,pos,"pos,pos"
@namn att jag har kul 💖,pos,"pos,pos"
"""Butiken Larmad"" - undra om larmet installerades före eller butiken tömdes 😉 http://t.co/3ihZPFOVr0",neu,"neu,neu"
@namn @namn @namn @namn FÖLJ MIG😚😚😚,pos,"pos,pos"
"Älskade Filip❤️ GRATTIS på din 18 årsdag! Du finns med mig överallt, i varje andetag, varje sekund. Du betyder... http://t.co/QY1W4xLz2b",pos,"neu,pos,pos"
Alltså wow... Älskar när ni gör sånt här ❤️❤️❤️,pos,"pos,pos"
Team Jonna!!💜👍🏼,pos,"pos,pos"
"@namn ""note to self"" bra att komma ihåg man inte ska klubba ner folk 😒",neg,"neg,neg"
"1. Han raderar ju uppenbarligen mindre än dig då du inte kan ta kritik
2. Han gör det för pengar? Ja det gör väl du med samtidigt som du glider på en räkmacka för du inte kan komma på något eget🤣🤣🤣🤣
3. Jävligt dumt att skjuta sig själv i foten men det är du ju jäääääääääävligt bra på......    väntar på brandbomben😘",neg,"neg,neg"
Bästa serien😂,pos,"N/A,pos,pos"
"RT @namn: ✊ F! 6,1% i STHLM kommun http://t.co/iN8WtTXrON och 3,79% Nationellt http://t.co/0OOYVPouGX Kämpa! #taplats @namn #…",pos,"pos,pos"
@namn men äsch då😆,pos,"pos,pos"
Älskar dig ❤😂,pos,"pos,pos"
Du och Emil som lägger upp! Kunde dagen blivit bättre?❤❤,pos,"N/A,pos,pos"
ja e tjej men slår oxo alltid på deger o viss mat så där 🙈,neu,"neu,N/A,neu"
Wow vilken redigering Therese! ❤️❤️❤️,pos,"pos,pos"
"RT @namn: Fatta att ha Reinis som typ morbror eller något, han verkar så snäll och mysig haha ❤️",pos,"pos,pos"
Älskar att du säger typ samma sak var tredje minut haha😂❤️,pos,"pos,pos"
@namn  Så länge det inte är ansträngt 😋,neu,"neu,neu"
Det blev ju as snyggt Jocke👌😍😂,pos,"pos,pos"
Kan inte misslyckas me en sån här start på dan.. Go morron ❤️ http://t.co/l3IxCcGqKv,pos,"pos,pos"
Bilderna är jätte vackra ❤❤❤,pos,"pos,pos"
Så skönt när man har varit stressad hela dagen att kolla på en av dina bra videos❤❤❤❤❤❤,pos,"pos,pos"
@namn @namn aha hahah då fattar jag! 👍❤️,pos,"pos,pos"
Team Jonna ❤,pos,"pos,pos"
"@namn låten tar ju aldrig slut???? (Ja, jag var tvungen att lyssna) 😄😄😄",neu,"pos,neu,neu"
"@namn 
Jag går runt och vaktar varje kväll. Ser jag en ungliberal miljöpartist som är ute och stökar ber jag hen vänligen att gå hem. 😊",neu,"neu,neu"
Det där när du doppade huvudet i toaletten tyckte jag att det var väldigt modigt men äckligt!😜😋😱Men Jocke jag tycker du överdriver litegrann för att ni gör typ exakt samma pranks,neu,"neu,neu"
Rest In Peace🕊,neu,"neu,neu"
"mamman av youtube, preach 🎉",pos,"pos,pos"
"Hatar och gå på toa i skolan, det står alltid tjejer utanför 💩",neg,"neg,neg"
Dagens jobb skulle typ en apa kunna göra 🙊 ... Kommer få sitta här hela kvällen 😩...,neg,"neu,neg,neg"
@namn Allt som kan stavas med Z 😁,neu,"neu,neu"
Jag får inte ha tiktok eller Snapchat? Är jag den enda ? ❤😢,neg,"neu,neg,neg"
RT @namn: SvD siar om att vi inte kommer äta kött 2050. Bara 36 år kvar! 🐮🐷🐤 http://t.co/V5yyH40myq,pos,"pos,pos"
"Bästa bordet! 👍😘
misscarolinagynning mirafroling oliveringrosso ,Christer Lindarw Marie Sahlström… http://t.co/r6T1x1hbXQ",pos,"pos,pos"
"Tycker ni gör det bra oavsett om ni har lite oorganiserat 
Det viktigast är ju barnen o ni själva o vovven 
Nu är ni på gång så det kommer bli gättebra 💕🌸
Hoppas att ni alla mår bäst o struntar i alla klemakteriekossor som bara letar fel o klagar avundsjuka kallas det 
Ni är gättefina hela familjen 
Må bäst 💕🌸❤️",pos,"pos,pos"
Kan du snälla Köra Vr😍😍💓💞💓💗💓💎💎💎💎,pos,"pos,pos"
"Logitech Keys-To-Go: Idag lanserar L­­­­ogitech nya Logitech® Keys-To-Go, ett smidigt bluetooth-tange... http://t.co/0RJPNUq827 #nyheter",neu,"neu,neu"
Vilka jävla idioter fy fan alltså  stackars john jävla nasister uch avensjuka grisar. Stackars föräldrar alltså uch. Vila i frid john all kärlek till dig john och din föräldrar. Hoppas att det händer samma sak som dom 💔💔💔💔💔💔💔💔💔💔❤❤❤❤❤❤❤❤❤❤❤❤😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,neg,"neg,neg"
Du skulle inte dö Fatima. Du var s fin ejej jag älskar dig❤️🙏🏽,pos,"pos,pos"
Att gå runt naken hemma efter att man precis duschat när man e ensam hemma! ♥ finns inte så mycket som slår den frihetskänslan.,pos,"pos,pos"
Jag gillar inte Pontus han är så idiotisk ❤😢,neg,"neg,neg"
"Du och Emil Hansius, kan dagen bli bättre ❤️❤️❤️❤️",pos,"pos,pos"
Jag gillar att han inte pluggade in något av alla delarna på datorn 😂👌👍🇸🇪,pos,"pos,pos"
#teamjonna❤️❤️,pos,"pos,pos"
"Äkta syskon kärlek kallas det om de bråkar ibland sen blir de världens lyckligaste syskon. Så fina smycken..
Ta hand om dig och din familj 🙏❤",pos,"pos,pos"
"Hur kan man sparka ihjäl sin skolkamrat? Jävla mördare, blir så ledsen när pappan bärettar detta! De där killarna måste ju få livstid i fälgelse blir så jävla arg på dem!! Villa ifred john och låt honom va💔❤ #villaifredjohn 💔😭❤",neg,"neg,neg"
Jag älskar dig så så mycket 💛💛💛💛💛⭐😃😀😃😀⭐😃😀⭐,pos,"pos,pos"
...genom att äntligen peta Daniel Theorin! Detta leder till ett mycket starkare försvar. 💚 #Bajenpartiet2014 http://t.co/oBqyDnM6gC,neu,"neu,neu"
#teamjonna😂,pos,"pos,pos"
"Och vem är det som söker för visningar, följare, likes osv. Du är likadan 😂 det är som att du pratar om dig själv 😂",neu,"neg,neu,neu"
Ny video!!!💖,pos,"pos,pos"
@namn en sån skulle man behöva nu...😔 http://t.co/Dv0sKAf9kp,neg,"neg,neg"
Team Jonna ❤️,pos,"pos,pos"
"Team
❤️jocke",pos,"pos,pos"
Min lärare tycker att Pontus är en normal person 😐,neg,"neg,neg"
min gammelmormor satt där men klarade sig. jätteviktigt och bra video! ❤️,pos,"pos,pos"
Hej❤,pos,"pos,pos"
Jag känner inte igen Carl 🙃,neu,"neu,neu"
Helvete vilken bil grannarna införskaffat sig 😍😍 http://t.co/9LDRYFUAw5,pos,"pos,pos"
Vilken bra video idé! Gör fler tid episoder 😍,pos,"pos,pos"
Jag tycker att det var fint😙,pos,"pos,pos"
@namn @namn kanske bästa i hela skolan. Kanske bästa i hela livet.... ❤️️❤️️❤️️❤️️❤️️❤️️❤️️,pos,"pos,pos"
"@namn Härligt! 👍 Länge sen jag gjorde gryta, men brukar bli smakens! ☺",pos,"pos,pos"
Team Jonna!😀,pos,"N/A,pos,pos"
YES!!! Alltså jag känner sån lycka när du laddar upp nya videos❤❤ Du är en fantastisk människa Therese!,pos,"pos,pos"
Har ni några frågor till Anyfin så ställ dom här 💙,neu,"pos,neu,neu"
@namn good good behöver stöd 💕,pos,"pos,pos"
Att få borsta tänderna med min egna tandborste hos min syrra och gå och lägga mig i gästrummet och få vakna upp med denna familj ❤,pos,"pos,pos"
Jävla mördare😢😢😤,neg,"neg,neg"
Har genomgått min allra första tenta👼,pos,"pos,pos"
RT @namn: Något du är intresserad av?😇 #tillsalu #retro #antikt #inredning #homestyling #StigLindberg #JosefFrank #svenskttenn ht…,neu,"neu,neu"
Åhh vad kul!! 😃💖,pos,"pos,pos"
kan du göra en till video klokan elva snälla 🥺 ❤❤❤❤❤❤,pos,"pos,pos"
Du borde göra flera liknande videor fast vid andra tider så rolig ide till en video♥️♥️,pos,"pos,pos"
@namn Va? Vilka? Finns det någon länk? 👏😍,pos,"pos,pos"
Du får mig alltid att skratta❤️❤️,pos,"pos,pos"
Det här måste nog vara en av dem bästa serierna jag har sett på länge 😅🤣,pos,"pos,pos"
Team båda 💖💖💖,pos,"pos,pos"
@namn haha ibland får man till det ;) Jag är nöjd 👍,pos,"pos,pos"
@namn @namn Oh yes! Och vi får undervisa kommande generationer och vara rådgivare åt politiker. Mohahaha! 😁,neu,"pos,neu,neu"
jag mår såå himla bra när jag ser dig! skulle du kunna göra en video när du och anders målar av varandra? plsss puss  sköt om dig💕,pos,"pos,pos"
Fy fan vad glad jag blir när jag ser en ny video från Therese!!❤,pos,"pos,pos"
 Jonna❤️,pos,"pos,pos"
3 år sedan mitt hjärta gick i tusen bitar och jag trodde jag skulle förlora den tryggaste varelsen i mitt liv. ❤ http://t.co/OvmNw70Vfn,neg,"neg,neg"
@namn Härligt härligt! 😃,pos,"pos,pos"
#teamjonna 💗,pos,"pos,pos"
Jag kommer med största säkerhet men när? Jobbar halvdag ✌️😉@namn @namn @namn @namn @namn,neu,"neu,neu"
Ja snälla 😍❤️,pos,"pos,pos"
@namn Häftigt! Tack! 😊,pos,"pos,pos"
#teamjockiboi❤️,pos,"pos,pos"
"Videoidé:
Kan inte ni köpa produkter från UF-företag och sedan testa och recensera dom i en video?❣️
Tror en sån video hade varit mycket uppskattad😄",pos,"pos,pos"
Den roligaste videon på länge!! Så otroligt fina bilder ❤❤❤,pos,"pos,pos"
💛🎈⭐❤ Här skapades det barndomsminnen i helgen som gick #lego #eldslejonet #nicholas #cornelia… http://t.co/OxyW8WE2yl,pos,"pos,pos"
"Tror en ""springis"" är en kille som springer

Bra video som alltid ❤❤",pos,"pos,pos"
@namn WHO borde ta krafttag mot denna nya epedemi. 😷 Jag trodde sjukdomar som drabbar män alltid får mer forskning och subventioner.😒,neg,"neg,neg"
"Hade lätt kunnat sortera hemma hos folk om nån gav mig en lön, världens roligaste jobb!  Älskar o ställa iordning och sortera!! 😍 ju stökigare desto roligare hahaha /fröken knäpp",pos,"pos,pos"
"Bra video, proffsigt filmat och klippt! Bra att ni lyfter fram sånna viktiga saker❤️",pos,"pos,pos"
"Tack för mysig vogg! Höll på att få slag när ni åkte under trådarna i staketet!! strypvarning, jätteläskigt😵😱. Kul med skursång från Oskar! Tips om en bra handkräm: Ringblomssalva från Gustav&Linnéa.",pos,"pos,pos"
Du får mig alltid att skratta❤️❤️❤️❤️,pos,"pos,pos"
@namn sjukt fin text ❤️,pos,"pos,pos"
John Hron är Sveriges strakaste man. Han är en hjälte i vår historia. En man som vi aldrig kommer att glömma. Må mördarna brinna. Må John vila i frid och må Sverige alltid hylla han❤️,pos,"pos,pos"
Springis är väl en person som springer antar jag? HAHAHA😂,pos,"pos,pos"
"Vad mysigt med meditation, sen att fixa med placera saker under diskstället. På tisdag är det alla hjärtans dag, hoppas ni hittar på nå kul och kanske barnvakt om det blir bio. 💘👩‍❤️‍💋‍👨💋",pos,"pos,pos"
Omg jag e sååå avis jag vill ocksåååå😭😍,pos,"pos,pos"
Jonna 😉,pos,"pos,pos"
Högen💕💖💕. Gåbussen snart levererad🙋! #pärlansgåbuss @ Mälarhöjden Stockholm http://t.co/euow1WukEv,pos,"pos,pos"
Tack till Naturens krafter som ger oss detta underbara brittsommarväder att njuuuta av en hel helg. Tack!!😎👍😍,pos,"pos,pos"
Det var ju skit snyggt😻,pos,"pos,pos"
Jävla skön pappa💕,pos,"pos,pos"
@namn 😭😭hjärtat,neg,"neu,neg,neg"
Kan du vlogga mer om djuren och din familj ❤,neu,"pos,neu,neu"
🥰 tack för ännu en mysig vlogg 🥰,pos,"pos,pos"
1:38 😂😂😂” nämen vad gör Han Ned MATEEEN”,pos,"pos,pos"
Klasskompisar: kan någon ta med en laddare åt mig imorgon? Mvh en slarvig tös med noll tid! Tack i förhand ❤️❤️❤️❤️❤️❤️,neu,"neu,pos,neu"
"@namn omg, gav mig där snälla 😍",pos,"pos,pos"
Det blev ju fan snyggt påriktigt😘,pos,"pos,pos"
"@namn ""nej men Anders, är du inte lite fördomsfull nu? Hur kan du vara så säker på att den hatiska kommentaren kom från en man?"" 😓",neg,"neg,neg"
Otroligt rolig idé 😍👏 Snälla gör det till en familjetradition.,pos,"pos,pos"
@namn PUSS OCH KRAM SKUMBANAN 👯👯👯👯👯,pos,"pos,pos"
Hur i helvete kände dem som gjorde det 😡,neg,"neg,neg"
"Älskar kommentaren ""jag vill inte göra content och trycka ner andra"" när de enda man hör är Anjo, Anjo, Anjo 😆 va inte detta en intervju med Emelie om hennes situation,, blev inte mkt vettigare om hennes situation :P sen är hon missbrukare, de enda de gör i AKTIVT missbruk är att ljuga, manipulera och söka medlidande. Det är så alla aktiva missbrukare fungerar. Hon behöver skaffa behandling. Du har nog fått Emelie på halsen nu Lokal 😅",neg,"neg,neg"
"Håll i styret å till höger @namn, lugn å fin så hinner du njuta av stan i morgonhetsen oxå😊",neu,"N/A,neu,neu"
Team Jonna❤️,pos,"pos,pos"
Minismakprovsnutt från ikväll. Peter Gabriel 😊 http://t.co/AqUy1JcexX,neu,"pos,neu,neu"
Hem till min man 😍,pos,"pos,pos"
@namn BRA! Hur mår du? 💖,pos,"pos,pos"
